	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		собрать(1;1.0), помощь(1;1.0), принести/перенести(1;1.0)
Найти неполадку и устранить в тренажере KETTLER sport		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		поиск(1;1.0), ремонт(1;1.0), тренажер(1;1.0)
Заменить кнопку на пылесосе Electrolux Rapido ZB 4106WD		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		замена(1;1.0), производитель электроники(1;1.0), производитель тв(1;1.0)
Повесить телевизор		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		повесить(1;1.0), электроника(1;1.0)
Ремонт кондиционера. Срочно!!!		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		ремонт(1;1.0), бытовая техника(1;1.0), urgency(1;1.0)
Установка проточного водонагревателя 6.5 кВт		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		установить(1;1.0)
Установить комплект Триколор ТВ на 2 телевизора		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		производитель электроники(1;1.0), установить(1;1.0), электроника(1;1.0)
Установка и подключение варочной панели, мойки, крана		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		сантехника(1;1.0), установить(1;1.0), бытовая техника(1;1.0), подключение(1;1.0)
Установить и подключить розетку		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		socket(1;1.0), подключение(1;1.0), установить(1;1.0)
Установка духового шкафа		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		мебель(1;1.0), установить(1;1.0), бытовая техника(1;1.0)
Установка электрической плиты сегодня. СРОЧНО!!		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		установить(1;1.0), today(1;1.0), бытовая техника(1;1.0), urgency(1;1.0)
Повесить кронштейн к телевизору, повесить и настроить телевизор		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		повесить(2;1.0), настройка(1;1.0), электроника(2;1.0)
Ремонт кофемашины Miele cva		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		производитель электроники(1;1.0), ремонт(1;1.0)
Демонтировать автомагнитолу с машины для ремонта		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		машина(1;1.0), ремонт(1;1.0)
Повесить телек		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		повесить(1;1.0)
Установка спортивных тренажеров		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		установить(1;1.0), тренажер(1;1.0)
Эллиптический тренажер Intensor X500 м. Молодежная сбока+ подъем		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		тренажер(1;1.0), тренажер(1;1.0)
Установка кондиционера		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		бытовая техника(1;1.0), установить(1;1.0)
Установка 2-х кондиционеров 9 модели		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		model(1;1.0), установить(1;1.0), бытовая техника(1;1.0)
Ремонт электродвигателя		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		ремонт(1;1.0)
Ремонт швейной машины Veritas		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		машина(1;1.0), ремонт(1;1.0)
Устранить течь бензонасоса		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		ремонт(1;1.0)
Отремонтировать холодильник		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		ремонт(1;1.0), бытовая техника(1;1.0)
Поменять наливной шланг стиральной машины		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		замена(1;1.0), бытовая техника(1;1.0), машина(1;1.0), бытовая техника(1;1.0)
Установка посудомоечной машины и панели		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		машина(1;1.0), установить(1;1.0), бытовая техника(1;1.0)
Настроить спутниковую антенну		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		настройка(1;1.0)
Нужен человек на аутсорсинге		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		человек(1;1.0)
Установить телевизор LG на стену		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		производитель электроники(1;1.0), производитель телефонов(1;1.0), производитель наушников(1;1.0), производитель смарт-часов(1;1.0), производитель тв(1;1.0), производитель планшетов(1;1.0), установить(1;1.0), house_parts(1;1.0), электроника(1;1.0)
Починить старые настенные часы		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		ремонт(1;1.0)
Ремонт машинки для перманентного макияжа		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		ремонт(1;1.0), макияж(1;1.0)
Установка стиральной машины на готовые коммуникации		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		бытовая техника(1;1.0), установить(1;1.0), машина(1;1.0), бытовая техника(1;1.0)
Беговая дорожка Intensor T100 г. Домодедово сборка+ подъем		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		тренажер(1;1.0), собрать(1;1.0)
Настроить спутниковое тв на даче		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		настройка(1;1.0)
Эллиптический тренажер Life Gear Gentle Revolution 93320 самостоятельная сборка+помощь в разгрузке		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		тренажер(1;1.0), собрать(1;1.0), помощь(1;1.0), принести/перенести(1;1.0), тренажер(1;1.0)
Установить электроплиту		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		бытовая техника(1;1.0), установить(1;1.0)
Эллиптический тренажер Dender Gracio Е-1500 помощь в разгрузке/самостоятельная сборка		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		тренажер(1;1.0), собрать(1;1.0), помощь(1;1.0), принести/перенести(1;1.0), тренажер(1;1.0)
Установка проточного водонагревателя		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		установить(1;1.0)
Установка посудомоечной и стиральной машины		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		бытовая техника(1;1.0), машина(1;1.0), установить(1;1.0), бытовая техника(1;1.0)
Установить посудомоечную машину		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		машина(1;1.0), бытовая техника(1;1.0), установить(1;1.0)
Ремонт пылесоса		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		ремонт(1;1.0)
Установить стиральную машину		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		бытовая техника(1;1.0), установить(1;1.0), машина(1;1.0), бытовая техника(1;1.0)
сборка Беговая дорожка Intensor T100 и разгрузка Беговая дорожка Intensor T300		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		тренажер(2;1.0), собрать(1;1.0), принести/перенести(1;1.0)
Автоматика колодца		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Установка посудомоечной машинки и встроенной плиты		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		установить(1;1.0)
Прикрепить на стену (кирпичную) зеркало и пару рамок с грамотами		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		house_parts(1;1.0)
Установить пластиковые детали на гольф-кар		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		установить(1;1.0)
Установка накопительного водонагревателя		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		установить(1;1.0)
Ремонт парогенератора Philips		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		производитель электроники(1;1.0), производитель телефонов(1;1.0), производитель наушников(1;1.0), производитель тв(1;1.0), производитель планшетов(1;1.0), ремонт(1;1.0)
Подключить посудомоечную машину Bosch		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		машина(1;1.0), подключение(1;1.0), бытовая техника(1;1.0), производитель электроники(1;1.0), производитель наушников(1;1.0), гаджет(1;1.0)
Установить видеодомофон в квартиру		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		установить(1;1.0), house(1;1.0), house(1;1.0)
Собрать стенку мебельную детскую		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		собрать(1;1.0)
Повесить турник в квартире		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		повесить(1;1.0), house(1;1.0), house(1;1.0)
Эллиптический тренажер Dender Imperial E-2500 помощь в разгрузке, самостоятельная сборка		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		собрать(1;1.0), тренажер(1;1.0), помощь(1;1.0), тренажер(1;1.0), принести/перенести(1;1.0)
Велосипед Stark Antares Disc (2013), сборка		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		производитель наушников(1;1.0), собрать(1;1.0)
Установка кондиционера 9 модели в два этапа		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		установить(1;1.0), model(1;1.0), бытовая техника(1;1.0)
Ремонт наушников Puma 360		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		производитель наушников(1;1.0), ремонт(1;1.0), аудио(1;1.0)
Беговая дорожка Dender T-1060 Concord		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		тренажер(1;1.0)
Установить кронштейн для антенны		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		установить(1;1.0)
Установить 2 вытяжных вентилятора		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		установить(1;1.0)
Эллиптический тренажер Dender Solo помощь в разгрузке/самостоятельная сборка		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		тренажер(1;1.0), собрать(1;1.0), помощь(1;1.0), тренажер(1;1.0), принести/перенести(1;1.0)
Замена картриджа Аквафор		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		замена(1;1.0), производитель электроники(1;1.0)
Ремонт машинки для стрижки		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		ремонт(1;1.0), стрижка(1;1.0)
Починить детский электроавтомобиль		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		ремонт(1;1.0)
Сборка+ подъем эллиптического тренажера Intensor X500 ул. Волочаевская		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		тренажер(1;1.0), тренажер(1;1.0), собрать(1;1.0)
Беговая дорожка Clear Fit Setonz 401 помощь в разгрузке/самостоятельная сборка		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		тренажер(1;1.0), помощь(1;1.0), принести/перенести(1;1.0), собрать(1;1.0)
ремонт водопровода на даче		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		ремонт(1;1.0)
Эллиптический тренажер Horizon Andes 6 (2012) помощь в разгрузке. самостоятельная сборка		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		тренажер(1;1.0), собрать(1;1.0), помощь(1;1.0), принести/перенести(1;1.0), тренажер(1;1.0)
Установить 2 видеокамеры		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		установить(1;1.0), видео(1;1.0)
Сборка Эллиптического тренажера и помощь в выгрузке		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		помощь(1;1.0), погрузка(1;1.0), тренажер(1;1.0), тренажер(1;1.0), собрать(1;1.0)
заменить экран на Nexus 4 (экран есть)		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		замена(1;1.0), экран(2;1.0)
Поменять предохранитель на машине		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		замена(1;1.0), машина(1;1.0)
Установить и отремонтировать бытовую технику		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		ремонт(1;1.0), установить(1;1.0)
Помощь механика		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		помощь(1;1.0)
Собрать 2 велосипеда		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		собрать(1;1.0)
Ремонт стиральной машины Аристон		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		бытовая техника(1;1.0), ремонт(1;1.0), машина(1;1.0), бытовая техника(1;1.0)
сборка , помощь в разгрузке		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		принести/перенести(1;1.0), собрать(1;1.0), помощь(1;1.0)
Беговая дорожка Kettler Track Motion 7881-300 помощь в разгрузке, самостоятельная сборка		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		тренажер(1;1.0), собрать(1;1.0), помощь(1;1.0), принести/перенести(1;1.0)
Реанимировать Комп		Установка и ремонт техники
	BAD found-wrong	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
		компьютер(1;1.0)
Починить пылесос Philips		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		производитель электроники(1;1.0), производитель телефонов(1;1.0), производитель наушников(1;1.0), производитель тв(1;1.0), производитель планшетов(1;1.0), ремонт(1;1.0)
Велотренажер Intensor B100 ул. Народного ополчения сбока+ подъем		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Велотренажер Kettler Golf P 7663-100 помощь в разгрузке, самостоятельная сборка		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		собрать(1;1.0), помощь(1;1.0), принести/перенести(1;1.0)
Отремонтировать двигатель автомобиля		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		ремонт(1;1.0), машина(1;1.0)
Беговая дорожка Clear Fit Enjoy TM 4.25 помощь в разгрузке, самостоятельная сборка		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		собрать(1;1.0), тренажер(1;1.0), помощь(1;1.0), принести/перенести(1;1.0)
Повесить ЖК телевизор на стену		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		house_parts(1;1.0), повесить(1;1.0), электроника(1;1.0)
Эллиптический тренажер Clear Fit Alone VG75 Aero помощь в разгрузке, самостоятельная сборка		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		тренажер(1;1.0), собрать(1;1.0), помощь(1;1.0), принести/перенести(1;1.0), тренажер(1;1.0)
Установка плиты/посудомоечной машины		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		машина(1;1.0), установить(1;1.0), бытовая техника(1;1.0)
Установка сушильной машины		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		машина(1;1.0), установить(1;1.0)
Эллиптический тренажер Infiniti VG20 помощь в разгрузке,самостоятельная сборка		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		собрать(1;1.0), помощь(1;1.0), принести/перенести(1;1.0), тренажер(1;1.0), тренажер(1;1.0)
Повесить 5 люстр		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		мебель(1;1.0), повесить(1;1.0)
Ремонт машинки для стрижки Oster		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		ремонт(1;1.0), стрижка(1;1.0), производитель электроники(1;1.0)
Ремонт пожарной сигнализации "Болид"		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		ремонт(1;1.0)
Подключение двух телевизоров к коллективной антенне		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		электроника(1;1.0), подключение(1;1.0)
Истановить 2 тел розетки и подключить телевизор		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		socket(1;1.0), электроника(1;1.0), подключение(1;1.0)
Регулировка велосипеда		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Сборка Гребной тренажер First Degree Fitness WF-NEP с системой водного сопротивления		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		тренажер(1;1.0), собрать(1;1.0)
Заменить ступицу на авто Митсубиси Паджеро		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		машина(1;1.0), замена(1;1.0)
Ремонт пылесоса Samsung		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		производитель электроники(1;1.0), производитель телефонов(1;1.0), производитель фото(1;1.0), производитель наушников(1;1.0), производитель смарт-часов(1;1.0), производитель тв(1;1.0), производитель планшетов(1;1.0), гаджет(1;1.0), ремонт(1;1.0)
Установка / Ремонт техники		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		установить(1;1.0), ремонт(1;1.0)
Установка стиральной и посудомоечной машины, плиты		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		машина(1;1.0), установить(1;1.0), бытовая техника(1;1.0), бытовая техника(1;1.0)
Подключение к электросети кухонной техники		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		подключение(1;1.0)
Установить IP-камеру		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		установить(1;1.0)
Видеонаблюдение в небольшой офис		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		office(1;1.0)
Установка кондиционера 7 модели и водонагревателя		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		установить(1;1.0), бытовая техника(1;1.0), model(1;1.0)
Подключить пианино к компьютеру или к световой установке		Установка и ремонт техники
	BAD found-wrong	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
		компьютер(1;1.0), установить(1;1.0), подключение(1;1.0)
Сборка и помощь в выгрузке Беговой дорожки ClearFit Provans		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		тренажер(1;1.0), собрать(1;1.0), погрузка(1;1.0), помощь(1;1.0)
Ремонт брошуратор		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		ремонт(1;1.0)
Вызов мастера на дом		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		at_home(1;1.0), master(1;1.0), house(1;1.0)
Установка варочной панели и вытяжки		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		бытовая техника(1;1.0), установить(1;1.0)
Вызов мастера на дом для монтажа электрокотла		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		at_home(1;1.0), master(1;1.0), собрать(1;1.0), house(1;1.0)
Ремонт и настройка бас-гитары		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		настройка(1;1.0), ремонт(1;1.0)
Ремонт детского электромобиля		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		ремонт(1;1.0)
Беговая дорожка Clear Fit Enjoy TM 5.25 помощь в разгрузке, самостоятельная сборка		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		собрать(1;1.0), тренажер(1;1.0), помощь(1;1.0), принести/перенести(1;1.0)
Собрать тренажер		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		собрать(1;1.0), тренажер(1;1.0)
Повесить ТВ 60", установить тройную розетку		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		socket(1;1.0), повесить(1;1.0), установить(1;1.0)
ТО велосипедов (2 шт.)		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Установить кондиционер		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		бытовая техника(1;1.0), установить(1;1.0)
Установка электрической плиты		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		установить(1;1.0), бытовая техника(1;1.0)
посмотреть стиральную		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		присмотр(1;1.0), бытовая техника(1;1.0)
сборка Беговая дорожка Intensor T100		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		тренажер(1;1.0), собрать(1;1.0)
Установка посудомоечной машины на готовые коммуникации		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		машина(1;1.0), установить(1;1.0), бытовая техника(1;1.0)
Прикрепить сетевой переходник		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Помощь в выгрузке и сборка двух тренажеров		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		погрузка(1;1.0), тренажер(1;1.0), собрать(1;1.0), помощь(1;1.0)
Наладка промышленной гладильной доски и утюга		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Настроить домашний медиацентр		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		настройка(1;1.0)
Ремонт кресла		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		ремонт(1;1.0)
Установка посудомоечной машины		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		машина(1;1.0), установить(1;1.0), бытовая техника(1;1.0)
Установка 2-х стиральных машин		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		бытовая техника(1;1.0), установить(1;1.0), машина(1;1.0), бытовая техника(1;1.0)
Установка 2-х кондиционеров 7 и 9 модели		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		установить(1;1.0), бытовая техника(1;1.0), model(1;1.0)
Велосипед Forward Spike 918 Disk (2013)		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		
Подключить 3 компьютерные розетки		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		socket(1;1.0), подключение(1;1.0)
Беговая дорожка Clear Fit Enjoy TM 4.25 помощь в разгрузке самостоятельная сборка		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		собрать(1;1.0), тренажер(1;1.0), помощь(1;1.0), принести/перенести(1;1.0)
Велотренажер Oxygen Fitness Satori R. помощь в разгрузке+самостоятельная сборка		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		собрать(1;1.0), помощь(1;1.0), принести/перенести(1;1.0)
KETTLER 7656-500 Elyx 7 помощь в разгрузке/самостоятельная сборка		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		собрать(1;1.0), помощь(1;1.0), принести/перенести(1;1.0)
сборка бильярда		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		собрать(1;1.0)
Внедрение системы контроля доступа и учета рабочего времени		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		бухгалтерия(1;1.0)
Покрасить и установить бампер, крыло на Лансер 9. Подобрать цвет		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		покраска(1;1.0), flowers(1;1.0), установить(1;1.0)
Cделать ноутбук ( вероятно опять кнопка включения сломалась)		Установка и ремонт техники
	BAD found-wrong	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
		компьютер(1;1.0)
Вызов мастера на дом, оплата почасовая		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		at_home(1;1.0), master(1;1.0), house(1;1.0)
Установка 2-х кондиционеров 7 модели		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		установить(1;1.0), бытовая техника(1;1.0), model(1;1.0)
Установить камеру видеонаблюдения		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		электроника(1;1.0), установить(1;1.0)
Беговая дорожка Torneo Linia T-203 помощь в разгрузке\самостоятельная сборка		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		тренажер(1;1.0), помощь(1;1.0), собрать(1;1.0), принести/перенести(1;1.0)
Провести обслуживание кондиционера		Установка и ремонт техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
